key,title,first_publish_year
/works/OL3343594W,Biochemistry of physical activity,1983.0
/works/OL3335704W,"Exercise physiology for health, fitness, and performance",1996.0
/works/OL3336754W,Concepts and Principles of Physical Education,2003.0
/works/OL3374994W,Fitworks!,1996.0
/works/OL3382669W,The chromium program,1990.0
/works/OL3298675W,New York City Ballet workout,1997.0
/works/OL33034311W,"Hieronymi Mercurialis, de arte gymnastica, libri sex",1577.0
/works/OL34344692W,Let's Exercise,2009.0
/works/OL3518266W,Diet and Exercise,1982.0
/works/OL3517398W,Bend and Stretch,1984.0
/works/OL3358619W,Get fit for living,1976.0
/works/OL3499604W,Exercise Rx,1999.0
/works/OL3501489W,Secrets of longevity,2006.0
/works/OL3485727W,Hormones in muscular activity,1985.0
/works/OL3399329W,No Sweat Fitness,1992.0
/works/OL3378503W,The spark,2001.0
/works/OL4291236W,Don't count yourself out!,1992.0
/works/OL4274743W,Bodies in motion,1992.0
/works/OL3967327W,Max O₂,1993.0
/works/OL3930393W,Personalized weight training for fitness and athletics,1978.0
/works/OL3958523W,Fitness: Theory and Practice,1994.0
/works/OL4305883W,KIS fitness,1992.0
/works/OL4275975W,Performance skiing,1992.0
/works/OL4296126W,Integration of medical and sports sciences,1992.0
/works/OL4277932W,Diet and exercise,1987.0
/works/OL8634149W,The Heart and Exercise,1996.0
/works/OL8875026W,T'Ai Chi for Seniors,2004.0
/works/OL8840800W,Sports Nutrition for Endurance Athletes,2002.0
/works/OL8841428W,Life Begins@Sixty,2004.0
/works/OL8942139W,The everything body shaping book,2003.0
/works/OL8987432W,The Complete Idiot's Guide to Knockout Workouts for Every Shape Illustrated,2006.0
/works/OL8901392W,Kentro Body Balance,2005.0
/works/OL8929339W,Prevention's firm up in 3 weeks,2004.0
/works/OL8800617W,Body culture,1985.0
/works/OL8838058W,Sports Nutrition,2006.0
/works/OL8898749W,Get firefighter fit,2007.0
/works/OL8898686W,Fit in 15,2005.0
/works/OL8898705W,Forza The Samurai Sword Workout,2005.0
/works/OL8909032W,We like to move,2007.0
/works/OL8960130W,The Secret Art of Seamm Jasani,2003.0
/works/OL8877927W,The Vacation Diet,2005.0
/works/OL8830551W,The Butt Book,2004.0
/works/OL8831757W,Nutrition & Health in the Bible,2008.0
/works/OL8897233W,Get on the Ball,2002.0
/works/OL8349466W,Easy Exercises to Relieve Stress,1999.0
/works/OL8436143W,Student study guide and workbook for Essentials of exercise physiology,1994.0
/works/OL8392563W,Natural Face Book,1991.0
/works/OL8384036W,Get in Shape,1984.0
/works/OL8433045W,How Does Exercise Affect Me? (Health & Fitness),1999.0
/works/OL8464608W,Exercise (It's Your Health),2004.0
/works/OL8129717W,Nutrition and Sport (Advances in Sport and Exercise Science),2007.0
/works/OL8201242W,Yoga for lovers,1997.0
/works/OL8323612W,Balance on the Ball,2000.0
/works/OL8296830W,Flatten Your Stomach,1987.0
/works/OL8278311W,Complete Guide To Figure Shaping S,1979.0
/works/OL8334262W,"One Body, One Life",2006.0
/works/OL9529559W,Hormonal and metabolic adaptation to exercise,1982.0
/works/OL9529014W,Par Excellence,1986.0
/works/OL9578054W,Maria Fay's Floor Barre,2003.0
/works/OL9753375W,Easy Fitness for Ordinary People,2004.0
/works/OL699711W,Ten minute workouts,2003.0
/works/OL7041748W,Aquabics; recreation and fitness in water,1973.0
/works/OL9139395W,Guia de la Clinica Mayo Sobre Peso Saludable,2001.0
/works/OL9179160W,Face Lifting By Exercise,1993.0
/works/OL9223064W,Physical Activity and the Older Adult,1994.0
/works/OL9223820W,Progressive exercise therapy in rehabilitation and physical education,1958.0
/works/OL9230417W,Medicine ball training,1994.0
/works/OL9323653W,Fitech,1987.0
/works/OL9307140W,Body Electric,2008.0
/works/OL9307087W,Fitness Made Simple,2007.0
/works/OL9307026W,The show it love workout,2007.0
/works/OL9229953W,"Exercise, Nutrition, and Environmental Stress",2000.0
/works/OL9229599W,"Environmental, Policy, and Cultural Factors Related to Physical Activity in a Diverse Sample of Women",2002.0
/works/OL9914862W,The complete idiot's guide to stretching illustrated,2007.0
/works/OL9812002W,The Supple Workout,1997.0
/works/OL9830737W,Get fitfor skiing,1988.0
/works/OL9847791W,The relative effects of static and dynamic exercise on endurance of the quadriceps femoris muscle group,1972.0
/works/OL9352857W,Theory of Exercise,2009.0
/works/OL9390377W,Does the Built Environment Influence Physical Activity?,2005.0
/works/OL9528641W,Gentle Exercises and Movement for Frail People,1997.0
/works/OL9494189W,Foundations of a Healthy Lifestyle,2003.0
/works/OL9502222W,The New Body Book,2003.0
/works/OL9371253W,Below the belt,1991.0
/works/OL9370632W,SHAPING UP (HEALTH HEALING THE NATURAL WAY S.),1998.0
/works/OL9424859W,Health Related Fitness,1987.0
/works/OL9442439W,Scientific and Clinical Applications of Elastic Resistance,2003.0
/works/OL9340080W,Basic exercise,1983.0
/works/OL9402851W,The effects of training and detraining on corticosterone rhythms and dietary fat selection in the Osborne-Mendel rat,1991.0
/works/OL9331656W,Oxford Handbook of Sports and Exercise Medicine,2007.0
/works/OL8627162W,How to flatten your stomach,1974.0
/works/OL8676381W,The FC&A 2003 Yearbook,2002.0
/works/OL8713487W,Body bar,2006.0
/works/OL8800964W,It's All About Breakthroughs!,2004.0
/works/OL8744109W,Heavyhands,1983.0
/works/OL8724626W,Fitness,1995.0
/works/OL8624227W,Qigong For Women,2000.0
/works/OL8587388W,"Mood, health locus of control and physical activity",1986.0
/works/OL865632W,Power of the wheel,2000.0
/works/OL8733255W,Tuning Fork Therapy,2005.0
/works/OL8927520W,Pilates for men,2005.0
/works/OL9025670W,All Around Fitness,1999.0
/works/OL8964388W,CosmoGIRL! Total Body Workout,2007.0
/works/OL8928575W,The Chelsea Piers fitness solution,2007.0
/works/OL9015387W,Swiss Ball,2003.0
/works/OL9008362W,Exercises for your baby,1978.0
/works/OL8927485W,Pilates perfect,2003.0
/works/OL8946278W,7 Minutes of Magic,2007.0
/works/OL9123266W,The Core Program,2001.0
/works/OL9045988W,Core Training,2004.0
/works/OL9187036W,Dr. Susan's fit and fun family action plan,2009.0
/works/OL9187035W,Healthy kids the easy way,2009.0
/works/OL9107187W,El Stretching Como Fundamento de Belleza  Salud,1993.0
/works/OL9002635W,Living a God-Glorifying Life Through Good Health,2007.0
/works/OL9001972W,The About.com Guide to Getting in Shape,2007.0
/works/OL8469603W,Knockout fitness,2009.0
/works/OL8487300W,"The Art, Science, and Application of Kundalini Yoga",2000.0
/works/OL8537641W,Fitness and Exercise Sourcebook,2001.0
/works/OL8613847W,The Complete Head to Toe Exercise Book,1977.0
/works/OL8624198W,Like a Fish in Water,1999.0
/works/OL8452167W,The pilates handbook,2004.0
/works/OL8452166W,Pilates,2001.0
/works/OL8166796W,Sociological dynamics of sport and exercise,1997.0
/works/OL8504532W,Conditioning for Climbers,2008.0
/works/OL8488560W,The Complete Idiot's Guide to Managing Your Moods,2006.0
/works/OL8558806W,Understanding exercise addiction,1999.0
/works/OL8568081W,Sports Nutrition,1993.0
/works/OL8542597W,The men's health hard-body plan,2000.0
/works/OL8506513W,The Meditation Doctor,2003.0
/works/OL10352830W,"The relationships among exercise blood lactate response, muscle blood flow, and oxidative adaptation to endurance training in the rat",1992.0
/works/OL10377409W,An examination of the motivational differences between adults in structured and unstructured exercise programs,1990.0
/works/OL10377598W,"The effects of exercise mode, leg movement frequency, and sensory site on ratings of perceived exertion",1987.0
/works/OL10377475W,The psychosocial predictors of exercise behavior in an adolescent population,1988.0
/works/OL10379037W,Fitness trail,1980.0
/works/OL10264067W,Mentalmente en forma / Mentally in Shape (Manuales Salud De Hoy / Manuals Health of Today),2005.0
/works/OL10218227W,ha-Psikhologyah shel ha-sport veha-peilut ha-gufanit,1993.0
/works/OL10218232W,Shiurim le-dugmah le-fituah gemishut ha-guf,1995.0
/works/OL10376768W,Plasma and erythrocyte lactate concentrations in humans after submaximal exercise,1990.0
/works/OL10376579W,"The comparative effects of heat, cold, and exercise on local blood flow",1971.0
/works/OL10377632W,Physical education and nonphysical education majors,1989.0
/works/OL10377316W,Exercise training attenuates reduction in 23-hour and resting metabolic rates induced by dietary restriction,1990.0
/works/OL10377731W,The effects of alpha-tocopherol on metabolic determinations in graded exercise,1992.0
/works/OL10377407W,Glucose kinetics at rest and during exercise in gluconeogenesis-inhibited rats,1988.0
/works/OL10377349W,Effects of acute or chronic consumption of Stim-O-Stam on leg power and anaerobic endurance,1984.0
/works/OL10377507W,The influence of social support and efficacy cognitions in the exercise behavior of sedentary adults,1991.0
/works/OL10352571W,Motivational aspects of exercise adherence,1986.0
/works/OL10352286W,Cardiac output and oxygen deficit during submaximal exercise following oral sugar-phosphate supplementation,1987.0
/works/OL10352554W,A conceptual model of incentive values for explaining and predicting preference for selected physical activities,1983.0
/works/OL10351940W,Cardiovascular and thermoregulatory impairment during submaximal exercise with acetazolamide,1987.0
/works/OL10352736W,Passive sensory mediation of ratings of perceived exertion in trained and untrained males at light and moderate workloads,1989.0
/works/OL10352043W,The effects of exercise and diet modification on HDL cholesterol in middle-aged sedentary males,1979.0
/works/OL10352170W,The effect of different workloads varying in intensity and duration on resolution acuity,1977.0
/works/OL10352169W,The influence of different mental tasks on the heart rate of the college male during exercise,1975.0
/works/OL10352726W,Alterations in human skeletal muscle properties through isokinetic cycle ergometry,1982.0
/works/OL10352596W,A comparison of selected isotonic methods of knee exercise and their effects upon certain aspects of uninjured knees,1979.0
/works/OL10352452W,A study of body composition and its effects on the menstrual cycle of distance runners,1977.0
/works/OL10352420W,The effect of caffeine on short intense exercise,1985.0
/works/OL10352696W,The effects of physical training on the iron status of female athletes,1981.0
/works/OL10351964W,Time for recovery from successive bouts of exercise as measured by changes in the anaerobic threshold,1979.0
/works/OL10352402W,"Comparative effects of isometric, isotonic, and isokinetic training on strength maintenance",1977.0
/works/OL10352150W,The effects of a conditioning program on the body composition of overweight university women,1970.0
/works/OL10352112W,"Correlation of skeletal muscle fiber types, skeletal muscle lipoprotein lipase activity, and plasma concentrations of high-density lipoproteins in competitive road bicyclists and in sedentary controls",1984.0
/works/OL10352561W,Cardiorespiratory response during prolonged weight supported and non-weight supported exercise,1977.0
/works/OL10352451W,The effect of training on the rate constant for the kinetics of oxygen uptake and the relationship to maximum oxygen consumption,1972.0
/works/OL10352102W,Attitude toward physical activity and body image of more and less active older adults,1990.0
/works/OL10352111W,Variations in postprandial lipemia in trained and untrained females,1978.0
/works/OL10352508W,Uphill running,1978.0
/works/OL10352545W,A comparison of the metabolic effects of breathing hyperoxic and normoxic gas mixtures during prolonged exercise,1978.0
/works/OL10352563W,The effects of running on the density and breaking strength of the femora of male rats with induced experimental osteoporosis,1982.0
/works/OL10352686W,"Isokinetic resistance, vertical jump performance, and strength improvement of college men",1981.0
/works/OL10352684W,The caloric cost (exercise plus recovery) of running 1.25 miles at 60% and 80% of maximum heart rate in untrained males and females,1978.0
/works/OL10352528W,Effect of red blood cell reinfusion and exercise on hemoconcentration and aerobic capacity,1977.0
/works/OL10351913W,The effect of chronic exercise on norepinephrine and adenosine diphosphate induced aggregation times of blood platelets in vitro,1982.0
/works/OL10351928W,Effects of various levels of fatigue on the speed and accuracy of visual recognition,1979.0
/works/OL10352645W,Differential control of blood flow to muscles composed predominantly of different fiber types,1990.0
/works/OL10352178W,The effects of participating in an aerobic training program on male faculty members and administrators at Oklahoma State University,1976.0
/works/OL10352395W,Incidence and implications of atypical exercise blood pressure responses in adults without diagnosed coronary heart disease,1985.0
/works/OL10352674W,"The effects of various training intensity levels on anaerobic threshold, aerobic power, and aerobic capacity in young females",1981.0
/works/OL10351914W,"The effects of chronic exercise on prostacyclin (PGI2, epoprostenol), high density lipoproteins (HDL), and total cholesterol (TC)",1984.0
/works/OL10352666W,Heart rates of three age groups of normal and mentally retarded boys,1970.0
/works/OL10352308W,The effects of nandrolone decanoate on selected physiological parameters in male albino rats,1975.0
