author_key,author_name
/authors/OL240021A,Bridget Doherty
/authors/OL6822489A,Stanford Center for Research in Disease Prevention
/authors/OL48377A,J. Michael Farr
/authors/OL5365328A,Ivy Ingram Larson
/authors/OL2834192A,Andrew Larson
/authors/OL2834193A,Ivy Larson
/authors/OL5690036A,Marion Rosen
/authors/OL602852A,Marion Rosen
/authors/OL3036374A,Sue Brenner
/authors/OL19357A,Peter Chin Kean Choy
/authors/OL19297A,Carole Bodger
/authors/OL2035173A,Blanche Jessen Drury
/authors/OL2118350A,M. Edward Davis
/authors/OL4901514A,Andrea L. Dunn
/authors/OL4938153A,Duyen Ngo
/authors/OL5092171A,Jason Selk
/authors/OL4285529A,Silas Nathaniel Pearman
/authors/OL4285138A,Janet K. Wigglesworth
/authors/OL4285321A,Roger Louis Scharnhorst
/authors/OL4285388A,Fredric Lee Goss
/authors/OL4285475A,Roy F. Oman
/authors/OL4285571A,Michel Claude Biedermann
/authors/OL4285125A,Patricia Mildred Mihevic
/authors/OL4285268A,Sandy Shen-Yu Hsieh
/authors/OL4297426A,Nicolas James Breit
/authors/OL4297430A,Ronald Roy Wallingford
/authors/OL4297334A,Barbara Ann Aierstock
/authors/OL4297415A,Russell William Dahms
/authors/OL8033938A,Rosemary Conley
/authors/OL6818289A,Justin Price
/authors/OL8082433A,Linda C. W. Lam
/authors/OL7866894A,Michelle Riba
/authors/OL8064871A,Diane L. Gill
/authors/OL5187456A,Lavon Williams
/authors/OL8064872A,Erin J. Reifsteck
/authors/OL8067202A,David S. Geslak
/authors/OL3101602A,Stephen M. Shore
/authors/OL8119061A,Lisa Jhung
/authors/OL8092514A,Derval O'Rourke
/authors/OL3210057A,Guillermo Ferrara
/authors/OL3107200A,Lisa Riley
/authors/OL8075676A,Millie Mackintosh
/authors/OL7055929A,Damo Mitchell
/authors/OL8065400A,Ole Saether
/authors/OL8051497A,Alison McConnell
/authors/OL2804567A,Mark B. Andersen
/authors/OL2804591A,Stephanie J. Hanrahan
/authors/OL8095190A,Helena Popovic
/authors/OL7653652A,Lauren Miller
/authors/OL8041647A,Lauren Brooks
/authors/OL3887247A,Emmanuelle Tulle
/authors/OL8138913A,Cassandra Phoenix
/authors/OL7857885A,PAULA HARTMAN-STEIN
/authors/OL7857886A,Asenath LaRue
/authors/OL7948084A,Matthew D. McCabe
/authors/OL7948085A,Bradley R. A. Wilson
/authors/OL2811915A,Carrie Underwood
/authors/OL2205092A,Earl L. Wallis
/authors/OL7561261A,Dietger Mathias
/authors/OL7821588A,China. Guo jia ti yu zong ju. Jian shen qi gong guan li zhong xin
/authors/OL8049225A,Norm O'Reilly
/authors/OL8049226A,Michelle K. Brunette
/authors/OL8075356A,Aaron T. Bubbico
/authors/OL8061152A,Jeanne Ricks
/authors/OL1860679A,Michael Spira
/authors/OL7900861A,John Coumbe-Lilley
/authors/OL7900862A,Amber Shipherd
/authors/OL1388060A,Glenda Twining
/authors/OL1719441A,Mark Seal
/authors/OL7992258A,Ross Edgley
/authors/OL8160062A,Andrea Bundon
/authors/OL7924058A,Jessica Flanigan
/authors/OL8103165A,Chloe Madeley
/authors/OL8143616A,Erwan Le Corre
/authors/OL8136689A,Garrett Smith
/authors/OL8065963A,Matt Stone
/authors/OL8186429A,Jeff Woiton
/authors/OL8082609A,Angelina Manriquez
/authors/OL3235403A,Laurie Grossman
/authors/OL8105007A,Moses' Fourth Grade Class Staff
/authors/OL8117928A,Gabby Allen
/authors/OL2951733A,Fred Stutman
/authors/OL297240A,Nancy Creagh Phelan
/authors/OL5383089A,Nancy Phelan
/authors/OL2979325A,Ryan George
/authors/OL7668857A,Yuri Elkaim
/authors/OL8251295A,Irene Lewis-McCormick
/authors/OL8233891A,Augusta DeJuan Hathaway
/authors/OL7302616A,Dave Randolph
/authors/OL20095A,Nicola Tuxworth
/authors/OL8118226A,Robert Aspell
/authors/OL1978266A,Rachel Lloyd
/authors/OL200194A,Alan Watson
/authors/OL582929A,Keli Roberts
/authors/OL581273A,"Dobbins, Bill"
/authors/OL580958A,Tamilee Webb
/authors/OL2846549A,Lori Seeger
/authors/OL540804A,Bonnie S. Mohnsen
/authors/OL549969A,Robert D. SaintLaurent
/authors/OL3005205A,Robert st Laurient
/authors/OL3005206A,Robert D. Saintlaurent
/authors/OL552447A,"Fisher, Jeffrey A."
/authors/OL539710A,Peter Martins
/authors/OL30420A,Elizabeth Vogel
/authors/OL589023A,Philip White
/authors/OL545691A,Thomas R. Collingwood
/authors/OL585055A,Maoshing Ni
/authors/OL581614A,A. A. Viru
/authors/OL557039A,Tania Alexander
/authors/OL551281A,Glenn A. Gaesser
/authors/OL832916A,Jimmy Connors
/authors/OL828587A,Gilad Janklowicz
/authors/OL445815A,Ann Marie Brown
/authors/OL725247A,Jerry Robinson
/authors/OL2975920A,Frank Carrino
/authors/OL716164A,Frederick C. Hatfield
/authors/OL836912A,Roger Servin
/authors/OL828869A,"Thomas, George"
/authors/OL834243A,"International Biochemistry of Exercise Conference (8th 1991 Nagoya-shi, Japan)"
/authors/OL829423A,Arlene C. Rourke
/authors/OL2907136A,"Randal J., M.D. Thomas"
/authors/OL3051161A,Philip Bonifonte
/authors/OL3029232A,Monique Ryan
/authors/OL3029597A,Joan Frentz
/authors/OL3094252A,Kate McBride
/authors/OL1391421A,Lesley Bolton
/authors/OL1396773A,Patrick S. Hagerman
/authors/OL3067264A,Angelika Thusius
/authors/OL3086105A,Michele Stanten
/authors/OL3003746A,Roger L. Turner
/authors/OL3065673A,Kevin S. Malley
/authors/OL3065674A,David K. Spierer
/authors/OL3065620A,Steve Stiefel
/authors/OL3065641A,Ilaria Montagnani
/authors/OL3106827A,Asanaro
/authors/OL3052792A,Daniel Lux
/authors/OL3023297A,Tosca Reno
/authors/OL3023984A,Kathleen O'Bannon
/authors/OL3064977A,Lisa Westlake
/authors/OL2779100A,Hussein Eshref
/authors/OL2812742A,Victor L. Katch
/authors/OL2797475A,Juliette Kando
/authors/OL2793678A,Sarah Litvinoff
/authors/OL2812580A,Judy Sadgrove
/authors/OL2824733A,Beverley Goodger
/authors/OL2707155A,Don MacLaren
/authors/OL2728684A,Connie Dunne Kirby
/authors/OL3777988A,Connie Dunne
/authors/OL2223295A,Geraldine Ross
/authors/OL2766493A,Elisabeth Crawford
/authors/OL2754228A,RH Value Publishing
/authors/OL2773086A,Gregory Joujon-Roche
/authors/OL3534797A,Henrik Galbo
/authors/OL3534796A,H. Galbo
/authors/OL3534167A,Doug Machray
/authors/OL3578311A,Maria Fay
/authors/OL3743788A,Nathan Armstrong
/authors/OL55258A,Chrissie Gallagher-Mundy
/authors/OL1974412A,Richard Lough
/authors/OL3221232A,Mayo Clinic Spanish
/authors/OL3249260A,Senta M. Runge
/authors/OL3284633A,Devin Govindasamy
/authors/OL3285292A,John H. Colson
/authors/OL3290235A,Zoltan Tenke
/authors/OL3285327A,Z. Tenke
/authors/OL3285328A,A. Higgins
/authors/OL3371237A,Kevin Sykes
/authors/OL3356725A,Margaret Richard
/authors/OL3356664A,John Basedow
/authors/OL3356613A,Kacy Duke
/authors/OL3289524A,Amy A. Eyler
/authors/OL3889333A,Barbara Templeton
/authors/OL3889334A,Jamie Templeton
/authors/OL3796517A,Catherine McCrum
/authors/OL3814959A,Ian D. McMillan
/authors/OL3831679A,J. Frederick Garman
/authors/OL3396425A,Michael Ussher
/authors/OL2662609A,National Research Council (U.S.) Transportation Research Board
/authors/OL3533809A,Myfanwy Hook
/authors/OL3507178A,Marshina Baker
/authors/OL3514672A,Nicola Moulton
/authors/OL3411105A,Jenny Whitby
/authors/OL2684663A,Reader's Digest
/authors/OL3456767A,Bill Tancred
/authors/OL6706889A,Phillip Page
/authors/OL3385262A,Robert E. Shelton
/authors/OL3438330A,Gretchen A. Schlabach
/authors/OL3377654A,Domhnall MacAuley MacAuley
/authors/OL2903068A,L. Kern
/authors/OL2903069A,J. Everroad
/authors/OL2930682A,Frank W. Cawood and Associates
/authors/OL2953139A,Gregg Cook
/authors/OL2953140A,Fatima d'Almeida-Cook
/authors/OL3004005A,Bob Jeffreys
/authors/OL2972724A,Leonard Schwartz
/authors/OL2959645A,Aerobics and Fitness Association of America
/authors/OL2901529A,Dominique Ferraro
/authors/OL2884078A,Glen E. Van Andel
/authors/OL75398A,Ian Adams
/authors/OL2857458A,Riley Adams
/authors/OL2857459A,Rocco Galati
/authors/OL2964730A,Francine Milford
/authors/OL3084625A,Elyse McNergney
/authors/OL3146563A,Oliver Barteck
/authors/OL3995092A,Jürgen Schulzki
/authors/OL3995091A,Irmgard Elsner
/authors/OL10717663A,Knuth Kröger
/authors/OL3109750A,The Editors of CosmoGIRL!
/authors/OL3085577A,Elena Rover
/authors/OL3140532A,Maureen Flett
/authors/OL3136088A,Janine Lévy
/authors/OL3097232A,Lee Holden
/authors/OL3210846A,Peggy W. Brill
/authors/OL3160184A,Thomas Boettcher
/authors/OL3255201A,Susan S. Bartell
/authors/OL3203990A,Giovanni Cianti
/authors/OL3132049A,Joseph Elijah Barrett
/authors/OL3131510A,Paige Waehner
/authors/OL2827122A,Andy Dumas
/authors/OL2858549A,Kristen M. Gledhill
/authors/OL2895923A,Linda Fox
/authors/OL2901502A,Isabelle Koch
/authors/OL2819671A,Roger Brignell
/authors/OL2726398A,James E. Bryant
/authors/OL1429972A,James S. Bryant
/authors/OL2906397A,Mary McElroy
/authors/OL2843699A,Eric J. Horst
/authors/OL2834735A,"Psy. D., ASPP, John D. Preston"
/authors/OL2869313A,Marlys Johnson
/authors/OL2874191A,"Dan, Phd Benardot"
/authors/OL2860687A,Larry Keller
/authors/OL2844893A,Martina Glasscock Barnes
/authors/OL4285112A,Mark Basecke
/authors/OL4299948A,Margaret Bennett Piepkorn
/authors/OL4300126A,Virginia Sue Jones
/authors/OL4300011A,Patricia Lynn Menges-Ehrnwald
/authors/OL4300926A,Brian J Sharkey
/authors/OL4222334A,Frank R. Schwerke
/authors/OL6589560A,Frank R. Schwebke
/authors/OL4182685A,Gilad Weingarten
/authors/OL4182689A,Hanah Shafrir
/authors/OL6754588A,Ḥanah Shafrir
/authors/OL4299364A,James Kime
/authors/OL4299203A,David Richard Smith
/authors/OL4300159A,Stanley Bradford Butler
/authors/OL4299862A,Lorri Jan Tommerup
/authors/OL4300252A,Christopher R. Keroack
/authors/OL4299946A,Lorraine Patricia Turcotte
/authors/OL4299895A,Donald James Duffy
/authors/OL4300040A,Terry Ellsworth Duncan
/authors/OL4284866A,Cynthia L. Pemberton
/authors/OL4284605A,Edward T. Mannix
/authors/OL4284849A,Linda M. Lander
/authors/OL4284292A,William F. Brechue
/authors/OL4285022A,Vincent Michael Nethery
/authors/OL4284381A,William Gordon Squires
/authors/OL4284501A,Eric Vlahov
/authors/OL4284500A,Roy Jesse Sims
/authors/OL4285015A,Charles E. Meacci
/authors/OL4284889A,Anthony Wayne Kirk
/authors/OL4284756A,Diane L. White
/authors/OL4284726A,Michael Riordan
/authors/OL4284986A,Dorothy Mather Diehl
/authors/OL4284314A,Jeffrey Mark Broida
/authors/OL4284706A,Larry Wayne Titlow
/authors/OL4284481A,Betty Ann Reid
/authors/OL4284446A,Francisco Garcia
/authors/OL4284855A,David Theodore Deutsch
/authors/OL4284755A,Edward C. Rhodes
/authors/OL4284436A,Dennis I. Devlin
/authors/OL4284445A,Donna Marie Murdoch
/authors/OL4284806A,Richard William Katschke
/authors/OL4284840A,William Charles Byrnes
/authors/OL4284857A,Paul Charles Thatcher
/authors/OL4284978A,Ronald Jan Stauffer
/authors/OL4284976A,Yvette Montilla
/authors/OL4284825A,Andrea Jean Frye
/authors/OL4284268A,John David Symons
/authors/OL4284281A,Robert Lewis Johnson
/authors/OL4284937A,Michael David Delp
/authors/OL4284507A,Danny Leroy Thomas
/authors/OL4284700A,Angela B. Williams
/authors/OL4284966A,Emma Sue Gibbons
/authors/OL4284958A,Charley Harriss Shannon
/authors/OL4284624A,Michael Edwin Young
/authors/OL4284898A,Carol Sue Lynch
/authors/OL4284897A,Deborah Marie Drechsler
/authors/OL4284704A,Alonzo John Mahurin
/authors/OL4284709A,Lisa Jeanine Ward
/authors/OL4284667A,John E. Baker
/authors/OL4284269A,Mark Elwood Stanbrough
/authors/OL4284908A,Wendy Lockhart
/authors/OL4284349A,Shannon Elizabeth Brightman
/authors/OL4284385A,William Kenneth Spath
/authors/OL4351575A,Thomas K. Cureton
/authors/OL5460872A,Anne Alexander
/authors/OL5499281A,Yanling Xing
/authors/OL2936928A,Yanling Xing
/authors/OL2936929A,Shing Yen-Ling
/authors/OL193259A,Anne Hooper
/authors/OL4614208A,Robert James Lindsay Jickling
/authors/OL4595870A,Jamie Waterman Purvis
/authors/OL4647927A,Randal P. Claytor
/authors/OL4648571A,Bruce E Rowland
/authors/OL4648567A,John S O'Connor
/authors/OL6527226A,Hongzhi Li
/authors/OL6625026A,Peter Kokkinos
/authors/OL6642864A,Horacio Accioly Junior
/authors/OL6439076A,International Society of Exercise and Immunology. Symposium
/authors/OL6439704A,Michael Jespersen
/authors/OL3018992A,Michael Jespersen
/authors/OL3018993A,Andre Noel Potvin
/authors/OL6423333A,Measurement and Evaluation Symposium (10th 2003 University of Illinois at Urbana-Champaign)
/authors/OL2804838A,"Weimo, Ph.D. Zhu"
/authors/OL2804839A,"Wojtek J., Ph.D. Chodzko-zajko"
/authors/OL2804840A,Measurement And Evaluation Symposium 200
/authors/OL6367535A,Áine McCarthy
/authors/OL3496634A,Aine McCarthy
/authors/OL3668843A,Aime McCarthy
/authors/OL6436040A,Amira El-Dabh Ranney
/authors/OL6436042A,Victoria Kingston Tatro
/authors/OL6428899A,Janie Clark
/authors/OL6437941A,Ronald T. Racey
/authors/OL6437913A,Patricia Patano
/authors/OL3596531A,Particia Patano
/authors/OL3596532A,Linette Savage
/authors/OL6336621A,International Conference on Equine Exercise Physiology (3rd 1990 Uppsala)
/authors/OL6741428A,"International Conference on Equine Exercise Physiology (3rd 1991 Uppsala, Sweden)."
/authors/OL6434417A,Stephen R. Bird
/authors/OL6435901A,Susan Carol Stohrer
/authors/OL6435898A,Pamela Sue Evans
/authors/OL6435825A,Helaine Mary Alessio
/authors/OL6271476A,Obstetric Association of Chartered Physiotherapists.
/authors/OL6279477A,Bud Getchell
/authors/OL6493237A,Susan Muller
/authors/OL3269890A,Ann Roberts Fox-Day
/authors/OL2639646A,Steven J. Keteyian
/authors/OL387603A,Merle L. Foss
/authors/OL4452817A,Anna Scott Hoye
/authors/OL4379321A,Gil Lynn Etheridge
/authors/OL4379326A,Craig Horswill
/authors/OL4285544A,Clarice Sue Combs
/authors/OL4285483A,Dennis Robert Taaffe
/authors/OL4285345A,David Koceja
/authors/OL4285564A,Shawn O'dell Henry
/authors/OL4297355A,Judith L. Bateman
/authors/OL4489483A,Deborah A Carney
/authors/OL4285075A,Lou Ann Margaret Stephenson
/authors/OL4285209A,Lyle A. Bartelt
/authors/OL5954077A,Jhurgen Hartmann
/authors/OL3305536A,Jurgen Hartmann
/authors/OL3305537A,Harold Tunnemann
/authors/OL2940201A,Peter Klavora
/authors/OL6121325A,Millie Brown
/authors/OL6120370A,Cynthia Stamper Graff
/authors/OL3086466A,Cynthia Stamper Graff
/authors/OL2892843A,Janet Eastman
/authors/OL577416A,Mark C. Smith
/authors/OL1238906A,Regina Larkin
/authors/OL1240660A,Sharlin Leslie
/authors/OL5105316A,Dorothy C Chrisman
/authors/OL5471072A,"International Symposium on Exercise Biochemistry, 1st, Brussels, 1968"
/authors/OL5498157A,Elwood Craig Davis
/authors/OL1240334A,Kyle Roderick
/authors/OL5507319A,A. Vonnie Colvin
/authors/OL2873289A,A. Vonnie Colvin
/authors/OL2873290A,Nancy J. Egner Markos
/authors/OL2463361A,Pamela J. Walker
/authors/OL7327063A,Staci Boyer
/authors/OL406868A,David C. Gardner
/authors/OL402033A,Greer Childers
/authors/OL3521870A,Ben Musholt
/authors/OL6534758A,Tarthang Tulku
/authors/OL2630000A,Chrissie Gallagher-mundy
/authors/OL2628996A,Alan Davidson
/authors/OL3376047A,I-Min Lee
/authors/OL7661724A,Craig Hall
/authors/OL10054987A,Carly D. Mckay
/authors/OL3342313A,Lindsay Duncan
/authors/OL8118140A,Marc Bloom
/authors/OL2626013A,Lorna Lee Malcolm
/authors/OL2626317A,Jourdan Zayles
/authors/OL7456111A,Martha E. H. Rustad
/authors/OL2631448A,Richard L Brown
/authors/OL10438980A,Natasha Reddy
/authors/OL420392A,Raymond Devos
/authors/OL1433913A,Julia Allen
/authors/OL381853A,Keyshawn Johnson
/authors/OL2623374A,Lesley Ackland
/authors/OL4715711A,Boy Scouts of America
/authors/OL9128539A,Jean-Yves Cloutier
/authors/OL6405591A,Richard Chevalier
/authors/OL11499289A,Rosy Woo
/authors/OL501164A,Marcia Jean Carter
/authors/OL3312967A,Stephen P. Leconey
/authors/OL507382A,Leonard L. Perlmutter
/authors/OL11489209A,Weight-control Information Network (U.S.)
/authors/OL511065A,Fern Lebo
/authors/OL514857A,Kathy Corey
/authors/OL527732A,John Jerome
/authors/OL526504A,"Francis, Peter"
/authors/OL528795A,James M. Rippe
/authors/OL537833A,Marjorie Holmes
/authors/OL455766A,Eric N. Franklin
/authors/OL615708A,Eric Franklin
/authors/OL2463563A,Katharina Hartmann
/authors/OL451392A,Robert E. Thayer
/authors/OL2139225A,Eve Lewis
/authors/OL1126757A,Barry Lewis
/authors/OL443682A,Sara Harris
/authors/OL528931A,Walter H. Ettinger
/authors/OL528938A,Melba Jordan Milligan
/authors/OL526395A,Bruce J. Noble
/authors/OL493464A,Milan Svoboda
/authors/OL2886225A,George Rochat
/authors/OL225814A,Sophia Loren
/authors/OL2869518A,Kenneth Cooper
/authors/OL3001525A,Institute for Aerobic Research
/authors/OL4682710A,E. R. Buskirk
/authors/OL227943A,Nikki Bundey
/authors/OL2838105A,Barry A. Franklin
/authors/OL2958904A,Neil B. Oldridge
/authors/OL2958905A,Karl G. Stoedefalke
/authors/OL2958906A,Wil Loechel
/authors/OL3463107A,D. MacAuley
/authors/OL3463108A,E.E. McCrum
/authors/OL3463109A,G. Stott
/authors/OL3463110A,A.E. Evans
/authors/OL3463111A,K. Sweeney
/authors/OL3463112A,T.R. Trinick
/authors/OL3463113A,C.A.G. Boreham
/authors/OL7612331A,Patrick Striet
/authors/OL23525A,Eileen Spinelli
/authors/OL2830536A,Carol Clements
/authors/OL6864204A,Natasha Turner
/authors/OL7635552A,Erin Stutland
/authors/OL7635449A,Rob Lipsett
/authors/OL3106720A,Jay Dawes
/authors/OL7592818A,Elena Brower
/authors/OL7604651A,Theresa Hamlin
/authors/OL7615831A,Ruthie Fraser
/authors/OL7636812A,Phil Catudal
/authors/OL243586A,Edward A. Taub
/authors/OL3334867A,M.D. Edward Taub
/authors/OL3334868A,M.D. Ferid Murad
/authors/OL3334869A,David Oliphant
/authors/OL7653961A,Abdul Foster
/authors/OL7661225A,Jason R. Karp
/authors/OL244138A,Lynne Robinson
/authors/OL2988632A,Christine Karpinski
/authors/OL7657203A,Christine A. Rosenbloom
/authors/OL2787521A,Ellen Barrett
/authors/OL236926A,Zita Newcome
/authors/OL2396233A,Charles L. Carter
/authors/OL7600747A,Jackie Wicks
/authors/OL239866A,Eric Chaline
/authors/OL3434013A,Damon Young
/authors/OL7597132A,Ben Hirshberg
/authors/OL7347154A,Philip Striano
/authors/OL7596136A,Loretta Wollering
/authors/OL7607930A,Kusal Goonewardena
/authors/OL7604425A,David Siik
/authors/OL7487804A,Dr. Stephen Boutcher
/authors/OL462585A,Gary T. Moran
/authors/OL7491203A,Patrick Dale
/authors/OL232603A,Artemis P. Simopoulos
/authors/OL2829026A,Paragon
/authors/OL4244046A,R. j. Shephard
/authors/OL4244047A,D. Astrand
/authors/OL231616A,P. K. Hallinan
/authors/OL391965A,Karen Andes
/authors/OL232426A,Jeffrey Bland
/authors/OL239712A,Judith Wills
/authors/OL241347A,Sarah Mountbatten-Windsor Duchess of York
/authors/OL926276A,Sarah Ferguson
/authors/OL2625905A,Weight Watchers
/authors/OL2694968A,Aidan P. Moran
/authors/OL241212A,Dorothy F. West
/authors/OL7610509A,Cassy Joy Garcia
/authors/OL7742758A,Beth Horn
/authors/OL2943028A,Jim Rosenthal
/authors/OL7681577A,Ella Magers
/authors/OL245444A,Penny Low Deiner
/authors/OL7534511A,Coss Marte
/authors/OL24440A,Deborah Wood
/authors/OL3470621A,Sari Kalin
/authors/OL226883A,Bernard Jensen
/authors/OL224436A,Donald A. Chu
/authors/OL224946A,Bob Goldman
/authors/OL253705A,Ronald Klatz
/authors/OL4154113A,Pixiang Qiu
/authors/OL6783269A,Wendy Robbins
/authors/OL3104965A,Wendy Robbins
/authors/OL3104966A,Alyce Vilines
/authors/OL6419990A,Claude Bouchard
/authors/OL5174519A,Andris J. Kaneps
/authors/OL2796787A,Raymond J. Geor
/authors/OL226223A,Jon Giswold
/authors/OL6980456A,Ed Connors
/authors/OL2826927A,Peter Grymkowski
